date	country	cases	deaths	day_of_epidemie	name	alpha3Code	callingCodes	altSpellings	region	population	latlng	area	name_as_list	names
2020-03-20	belgium	2257	37	15	Belgium	BEL	['32']	['BE', 'België', 'Belgie', 'Belgien', 'Belgique', 'Kingdom of Belgium', 'Koninkrijk België', 'Royaume de Belgique', 'Königreich Belgien']	Europe	11319511	[50.83333333, 4.0]	30528.0	['Belgium']	['belgium', ' be', ' belgië', ' belgie', ' belgien', ' belgique', ' kingdom of belgium', ' koninkrijk belgië', ' royaume de belgique', ' königreich belgien']
2020-03-21	belgium	2815	67	16	Belgium	BEL	['32']	['BE', 'België', 'Belgie', 'Belgien', 'Belgique', 'Kingdom of Belgium', 'Koninkrijk België', 'Royaume de Belgique', 'Königreich Belgien']	Europe	11319511	[50.83333333, 4.0]	30528.0	['Belgium']	['belgium', ' be', ' belgië', ' belgie', ' belgien', ' belgique', ' kingdom of belgium', ' koninkrijk belgië', ' royaume de belgique', ' königreich belgien']
2020-03-22	belgium	3401	75	17	Belgium	BEL	['32']	['BE', 'België', 'Belgie', 'Belgien', 'Belgique', 'Kingdom of Belgium', 'Koninkrijk België', 'Royaume de Belgique', 'Königreich Belgien']	Europe	11319511	[50.83333333, 4.0]	30528.0	['Belgium']	['belgium', ' be', ' belgië', ' belgie', ' belgien', ' belgique', ' kingdom of belgium', ' koninkrijk belgië', ' royaume de belgique', ' königreich belgien']
2020-03-23	belgium	3743	88	18	Belgium	BEL	['32']	['BE', 'België', 'Belgie', 'Belgien', 'Belgique', 'Kingdom of Belgium', 'Koninkrijk België', 'Royaume de Belgique', 'Königreich Belgien']	Europe	11319511	[50.83333333, 4.0]	30528.0	['Belgium']	['belgium', ' be', ' belgië', ' belgie', ' belgien', ' belgique', ' kingdom of belgium', ' koninkrijk belgië', ' royaume de belgique', ' königreich belgien']
2020-03-24	belgium	4269	122	19	Belgium	BEL	['32']	['BE', 'België', 'Belgie', 'Belgien', 'Belgique', 'Kingdom of Belgium', 'Koninkrijk België', 'Royaume de Belgique', 'Königreich Belgien']	Europe	11319511	[50.83333333, 4.0]	30528.0	['Belgium']	['belgium', ' be', ' belgië', ' belgie', ' belgien', ' belgique', ' kingdom of belgium', ' koninkrijk belgië', ' royaume de belgique', ' königreich belgien']
2020-03-25	belgium	4937	178	20	Belgium	BEL	['32']	['BE', 'België', 'Belgie', 'Belgien', 'Belgique', 'Kingdom of Belgium', 'Koninkrijk België', 'Royaume de Belgique', 'Königreich Belgien']	Europe	11319511	[50.83333333, 4.0]	30528.0	['Belgium']	['belgium', ' be', ' belgië', ' belgie', ' belgien', ' belgique', ' kingdom of belgium', ' koninkrijk belgië', ' royaume de belgique', ' königreich belgien']
2020-03-26	belgium	6235	220	21	Belgium	BEL	['32']	['BE', 'België', 'Belgie', 'Belgien', 'Belgique', 'Kingdom of Belgium', 'Koninkrijk België', 'Royaume de Belgique', 'Königreich Belgien']	Europe	11319511	[50.83333333, 4.0]	30528.0	['Belgium']	['belgium', ' be', ' belgië', ' belgie', ' belgien', ' belgique', ' kingdom of belgium', ' koninkrijk belgië', ' royaume de belgique', ' königreich belgien']
2020-03-27	belgium	7284	289	22	Belgium	BEL	['32']	['BE', 'België', 'Belgie', 'Belgien', 'Belgique', 'Kingdom of Belgium', 'Koninkrijk België', 'Royaume de Belgique', 'Königreich Belgien']	Europe	11319511	[50.83333333, 4.0]	30528.0	['Belgium']	['belgium', ' be', ' belgië', ' belgie', ' belgien', ' belgique', ' kingdom of belgium', ' koninkrijk belgië', ' royaume de belgique', ' königreich belgien']
2020-03-06	netherlands	128	1	1	Netherlands	NLD	['31']	['NL', 'Holland', 'Nederland']	Europe	17019800	[52.5, 5.75]	41850.0	['Netherlands']	['netherlands', ' nl', ' holland', ' nederland']
2020-03-07	netherlands	188	1	2	Netherlands	NLD	['31']	['NL', 'Holland', 'Nederland']	Europe	17019800	[52.5, 5.75]	41850.0	['Netherlands']	['netherlands', ' nl', ' holland', ' nederland']
2020-03-08	netherlands	265	3	3	Netherlands	NLD	['31']	['NL', 'Holland', 'Nederland']	Europe	17019800	[52.5, 5.75]	41850.0	['Netherlands']	['netherlands', ' nl', ' holland', ' nederland']
2020-03-09	netherlands	321	3	4	Netherlands	NLD	['31']	['NL', 'Holland', 'Nederland']	Europe	17019800	[52.5, 5.75]	41850.0	['Netherlands']	['netherlands', ' nl', ' holland', ' nederland']
2020-03-10	netherlands	382	4	5	Netherlands	NLD	['31']	['NL', 'Holland', 'Nederland']	Europe	17019800	[52.5, 5.75]	41850.0	['Netherlands']	['netherlands', ' nl', ' holland', ' nederland']
2020-03-11	netherlands	503	5	6	Netherlands	NLD	['31']	['NL', 'Holland', 'Nederland']	Europe	17019800	[52.5, 5.75]	41850.0	['Netherlands']	['netherlands', ' nl', ' holland', ' nederland']
2020-03-12	netherlands	503	5	7	Netherlands	NLD	['31']	['NL', 'Holland', 'Nederland']	Europe	17019800	[52.5, 5.75]	41850.0	['Netherlands']	['netherlands', ' nl', ' holland', ' nederland']
2020-03-13	netherlands	806	10	8	Netherlands	NLD	['31']	['NL', 'Holland', 'Nederland']	Europe	17019800	[52.5, 5.75]	41850.0	['Netherlands']	['netherlands', ' nl', ' holland', ' nederland']
2020-03-14	netherlands	962	12	9	Netherlands	NLD	['31']	['NL', 'Holland', 'Nederland']	Europe	17019800	[52.5, 5.75]	41850.0	['Netherlands']	['netherlands', ' nl', ' holland', ' nederland']
2020-03-15	netherlands	1138	20	10	Netherlands	NLD	['31']	['NL', 'Holland', 'Nederland']	Europe	17019800	[52.5, 5.75]	41850.0	['Netherlands']	['netherlands', ' nl', ' holland', ' nederland']
2020-03-16	netherlands	1416	24	11	Netherlands	NLD	['31']	['NL', 'Holland', 'Nederland']	Europe	17019800	[52.5, 5.75]	41850.0	['Netherlands']	['netherlands', ' nl', ' holland', ' nederland']
2020-03-17	netherlands	1711	43	12	Netherlands	NLD	['31']	['NL', 'Holland', 'Nederland']	Europe	17019800	[52.5, 5.75]	41850.0	['Netherlands']	['netherlands', ' nl', ' holland', ' nederland']
2020-03-18	netherlands	2058	58	13	Netherlands	NLD	['31']	['NL', 'Holland', 'Nederland']	Europe	17019800	[52.5, 5.75]	41850.0	['Netherlands']	['netherlands', ' nl', ' holland', ' nederland']
2020-03-19	netherlands	2467	77	14	Netherlands	NLD	['31']	['NL', 'Holland', 'Nederland']	Europe	17019800	[52.5, 5.75]	41850.0	['Netherlands']	['netherlands', ' nl', ' holland', ' nederland']
2020-03-20	netherlands	3003	107	15	Netherlands	NLD	['31']	['NL', 'Holland', 'Nederland']	Europe	17019800	[52.5, 5.75]	41850.0	['Netherlands']	['netherlands', ' nl', ' holland', ' nederland']
2020-03-21	netherlands	3640	137	16	Netherlands	NLD	['31']	['NL', 'Holland', 'Nederland']	Europe	17019800	[52.5, 5.75]	41850.0	['Netherlands']	['netherlands', ' nl', ' holland', ' nederland']
2020-03-22	netherlands	4217	180	17	Netherlands	NLD	['31']	['NL', 'Holland', 'Nederland']	Europe	17019800	[52.5, 5.75]	41850.0	['Netherlands']	['netherlands', ' nl', ' holland', ' nederland']
2020-03-23	netherlands	4764	214	18	Netherlands	NLD	['31']	['NL', 'Holland', 'Nederland']	Europe	17019800	[52.5, 5.75]	41850.0	['Netherlands']	['netherlands', ' nl', ' holland', ' nederland']
2020-03-24	netherlands	5580	277	19	Netherlands	NLD	['31']	['NL', 'Holland', 'Nederland']	Europe	17019800	[52.5, 5.75]	41850.0	['Netherlands']	['netherlands', ' nl', ' holland', ' nederland']
2020-03-25	netherlands	6438	357	20	Netherlands	NLD	['31']	['NL', 'Holland', 'Nederland']	Europe	17019800	[52.5, 5.75]	41850.0	['Netherlands']	['netherlands', ' nl', ' holland', ' nederland']
2020-03-26	netherlands	7468	435	21	Netherlands	NLD	['31']	['NL', 'Holland', 'Nederland']	Europe	17019800	[52.5, 5.75]	41850.0	['Netherlands']	['netherlands', ' nl', ' holland', ' nederland']
2020-03-27	netherlands	8647	547	22	Netherlands	NLD	['31']	['NL', 'Holland', 'Nederland']	Europe	17019800	[52.5, 5.75]	41850.0	['Netherlands']	['netherlands', ' nl', ' holland', ' nederland']
2020-03-06	norway	108	0	1	Norway	NOR	['47']	['NO', 'Norge', 'Noreg', 'Kingdom of Norway', 'Kongeriket Norge', 'Kongeriket Noreg']	Europe	5223256	[62.0, 10.0]	323802.0	['Norway']	['norway', ' no', ' norge', ' noreg', ' kingdom of norway', ' kongeriket norge', ' kongeriket noreg']
2020-03-07	norway	147	0	2	Norway	NOR	['47']	['NO', 'Norge', 'Noreg', 'Kingdom of Norway', 'Kongeriket Norge', 'Kongeriket Noreg']	Europe	5223256	[62.0, 10.0]	323802.0	['Norway']	['norway', ' no', ' norge', ' noreg', ' kingdom of norway', ' kongeriket norge', ' kongeriket noreg']
2020-03-08	norway	176	0	3	Norway	NOR	['47']	['NO', 'Norge', 'Noreg', 'Kingdom of Norway', 'Kongeriket Norge', 'Kongeriket Noreg']	Europe	5223256	[62.0, 10.0]	323802.0	['Norway']	['norway', ' no', ' norge', ' noreg', ' kingdom of norway', ' kongeriket norge', ' kongeriket noreg']
2020-03-09	norway	205	0	4	Norway	NOR	['47']	['NO', 'Norge', 'Noreg', 'Kingdom of Norway', 'Kongeriket Norge', 'Kongeriket Noreg']	Europe	5223256	[62.0, 10.0]	323802.0	['Norway']	['norway', ' no', ' norge', ' noreg', ' kingdom of norway', ' kongeriket norge', ' kongeriket noreg']
2020-03-10	norway	400	0	5	Norway	NOR	['47']	['NO', 'Norge', 'Noreg', 'Kingdom of Norway', 'Kongeriket Norge', 'Kongeriket Noreg']	Europe	5223256	[62.0, 10.0]	323802.0	['Norway']	['norway', ' no', ' norge', ' noreg', ' kingdom of norway', ' kongeriket norge', ' kongeriket noreg']
2020-03-11	norway	598	0	6	Norway	NOR	['47']	['NO', 'Norge', 'Noreg', 'Kingdom of Norway', 'Kongeriket Norge', 'Kongeriket Noreg']	Europe	5223256	[62.0, 10.0]	323802.0	['Norway']	['norway', ' no', ' norge', ' noreg', ' kingdom of norway', ' kongeriket norge', ' kongeriket noreg']
2020-03-12	norway	702	0	7	Norway	NOR	['47']	['NO', 'Norge', 'Noreg', 'Kingdom of Norway', 'Kongeriket Norge', 'Kongeriket Noreg']	Europe	5223256	[62.0, 10.0]	323802.0	['Norway']	['norway', ' no', ' norge', ' noreg', ' kingdom of norway', ' kongeriket norge', ' kongeriket noreg']
2020-03-13	norway	996	0	8	Norway	NOR	['47']	['NO', 'Norge', 'Noreg', 'Kingdom of Norway', 'Kongeriket Norge', 'Kongeriket Noreg']	Europe	5223256	[62.0, 10.0]	323802.0	['Norway']	['norway', ' no', ' norge', ' noreg', ' kingdom of norway', ' kongeriket norge', ' kongeriket noreg']
2020-03-14	norway	1090	3	9	Norway	NOR	['47']	['NO', 'Norge', 'Noreg', 'Kingdom of Norway', 'Kongeriket Norge', 'Kongeriket Noreg']	Europe	5223256	[62.0, 10.0]	323802.0	['Norway']	['norway', ' no', ' norge', ' noreg', ' kingdom of norway', ' kongeriket norge', ' kongeriket noreg']
2020-03-15	norway	1221	3	10	Norway	NOR	['47']	['NO', 'Norge', 'Noreg', 'Kingdom of Norway', 'Kongeriket Norge', 'Kongeriket Noreg']	Europe	5223256	[62.0, 10.0]	323802.0	['Norway']	['norway', ' no', ' norge', ' noreg', ' kingdom of norway', ' kongeriket norge', ' kongeriket noreg']
2020-03-16	norway	1333	3	11	Norway	NOR	['47']	['NO', 'Norge', 'Noreg', 'Kingdom of Norway', 'Kongeriket Norge', 'Kongeriket Noreg']	Europe	5223256	[62.0, 10.0]	323802.0	['Norway']	['norway', ' no', ' norge', ' noreg', ' kingdom of norway', ' kongeriket norge', ' kongeriket noreg']
2020-03-17	norway	1463	3	12	Norway	NOR	['47']	['NO', 'Norge', 'Noreg', 'Kingdom of Norway', 'Kongeriket Norge', 'Kongeriket Noreg']	Europe	5223256	[62.0, 10.0]	323802.0	['Norway']	['norway', ' no', ' norge', ' noreg', ' kingdom of norway', ' kongeriket norge', ' kongeriket noreg']
2020-03-18	norway	1550	6	13	Norway	NOR	['47']	['NO', 'Norge', 'Noreg', 'Kingdom of Norway', 'Kongeriket Norge', 'Kongeriket Noreg']	Europe	5223256	[62.0, 10.0]	323802.0	['Norway']	['norway', ' no', ' norge', ' noreg', ' kingdom of norway', ' kongeriket norge', ' kongeriket noreg']
2020-03-19	norway	1746	7	14	Norway	NOR	['47']	['NO', 'Norge', 'Noreg', 'Kingdom of Norway', 'Kongeriket Norge', 'Kongeriket Noreg']	Europe	5223256	[62.0, 10.0]	323802.0	['Norway']	['norway', ' no', ' norge', ' noreg', ' kingdom of norway', ' kongeriket norge', ' kongeriket noreg']
2020-03-20	norway	1914	7	15	Norway	NOR	['47']	['NO', 'Norge', 'Noreg', 'Kingdom of Norway', 'Kongeriket Norge', 'Kongeriket Noreg']	Europe	5223256	[62.0, 10.0]	323802.0	['Norway']	['norway', ' no', ' norge', ' noreg', ' kingdom of norway', ' kongeriket norge', ' kongeriket noreg']
2020-03-21	norway	2118	7	16	Norway	NOR	['47']	['NO', 'Norge', 'Noreg', 'Kingdom of Norway', 'Kongeriket Norge', 'Kongeriket Noreg']	Europe	5223256	[62.0, 10.0]	323802.0	['Norway']	['norway', ' no', ' norge', ' noreg', ' kingdom of norway', ' kongeriket norge', ' kongeriket noreg']
2020-03-22	norway	2385	7	17	Norway	NOR	['47']	['NO', 'Norge', 'Noreg', 'Kingdom of Norway', 'Kongeriket Norge', 'Kongeriket Noreg']	Europe	5223256	[62.0, 10.0]	323802.0	['Norway']	['norway', ' no', ' norge', ' noreg', ' kingdom of norway', ' kongeriket norge', ' kongeriket noreg']
2020-03-23	norway	2621	10	18	Norway	NOR	['47']	['NO', 'Norge', 'Noreg', 'Kingdom of Norway', 'Kongeriket Norge', 'Kongeriket Noreg']	Europe	5223256	[62.0, 10.0]	323802.0	['Norway']	['norway', ' no', ' norge', ' noreg', ' kingdom of norway', ' kongeriket norge', ' kongeriket noreg']
2020-03-24	norway	2863	12	19	Norway	NOR	['47']	['NO', 'Norge', 'Noreg', 'Kingdom of Norway', 'Kongeriket Norge', 'Kongeriket Noreg']	Europe	5223256	[62.0, 10.0]	323802.0	['Norway']	['norway', ' no', ' norge', ' noreg', ' kingdom of norway', ' kongeriket norge', ' kongeriket noreg']
2020-03-25	norway	3084	14	20	Norway	NOR	['47']	['NO', 'Norge', 'Noreg', 'Kingdom of Norway', 'Kongeriket Norge', 'Kongeriket Noreg']	Europe	5223256	[62.0, 10.0]	323802.0	['Norway']	['norway', ' no', ' norge', ' noreg', ' kingdom of norway', ' kongeriket norge', ' kongeriket noreg']
2020-03-26	norway	3369	14	21	Norway	NOR	['47']	['NO', 'Norge', 'Noreg', 'Kingdom of Norway', 'Kongeriket Norge', 'Kongeriket Noreg']	Europe	5223256	[62.0, 10.0]	323802.0	['Norway']	['norway', ' no', ' norge', ' noreg', ' kingdom of norway', ' kongeriket norge', ' kongeriket noreg']
2020-03-27	norway	3755	19	22	Norway	NOR	['47']	['NO', 'Norge', 'Noreg', 'Kingdom of Norway', 'Kongeriket Norge', 'Kongeriket Noreg']	Europe	5223256	[62.0, 10.0]	323802.0	['Norway']	['norway', ' no', ' norge', ' noreg', ' kingdom of norway', ' kongeriket norge', ' kongeriket noreg']
2020-03-06	sweden	101	0	1	Sweden	SWE	['46']	['SE', 'Kingdom of Sweden', 'Konungariket Sverige']	Europe	9894888	[62.0, 15.0]	450295.0	['Sweden']	['sweden', ' se', ' kingdom of sweden', ' konungariket sverige']
2020-03-07	sweden	161	0	2	Sweden	SWE	['46']	['SE', 'Kingdom of Sweden', 'Konungariket Sverige']	Europe	9894888	[62.0, 15.0]	450295.0	['Sweden']	['sweden', ' se', ' kingdom of sweden', ' konungariket sverige']
2020-03-08	sweden	203	0	3	Sweden	SWE	['46']	['SE', 'Kingdom of Sweden', 'Konungariket Sverige']	Europe	9894888	[62.0, 15.0]	450295.0	['Sweden']	['sweden', ' se', ' kingdom of sweden', ' konungariket sverige']
2020-03-09	sweden	248	0	4	Sweden	SWE	['46']	['SE', 'Kingdom of Sweden', 'Konungariket Sverige']	Europe	9894888	[62.0, 15.0]	450295.0	['Sweden']	['sweden', ' se', ' kingdom of sweden', ' konungariket sverige']
2020-03-10	sweden	355	0	5	Sweden	SWE	['46']	['SE', 'Kingdom of Sweden', 'Konungariket Sverige']	Europe	9894888	[62.0, 15.0]	450295.0	['Sweden']	['sweden', ' se', ' kingdom of sweden', ' konungariket sverige']
2020-03-11	sweden	500	1	6	Sweden	SWE	['46']	['SE', 'Kingdom of Sweden', 'Konungariket Sverige']	Europe	9894888	[62.0, 15.0]	450295.0	['Sweden']	['sweden', ' se', ' kingdom of sweden', ' konungariket sverige']
2020-03-12	sweden	599	1	7	Sweden	SWE	['46']	['SE', 'Kingdom of Sweden', 'Konungariket Sverige']	Europe	9894888	[62.0, 15.0]	450295.0	['Sweden']	['sweden', ' se', ' kingdom of sweden', ' konungariket sverige']
2020-03-13	sweden	814	1	8	Sweden	SWE	['46']	['SE', 'Kingdom of Sweden', 'Konungariket Sverige']	Europe	9894888	[62.0, 15.0]	450295.0	['Sweden']	['sweden', ' se', ' kingdom of sweden', ' konungariket sverige']
2020-03-14	sweden	961	2	9	Sweden	SWE	['46']	['SE', 'Kingdom of Sweden', 'Konungariket Sverige']	Europe	9894888	[62.0, 15.0]	450295.0	['Sweden']	['sweden', ' se', ' kingdom of sweden', ' konungariket sverige']
2020-03-15	sweden	1022	3	10	Sweden	SWE	['46']	['SE', 'Kingdom of Sweden', 'Konungariket Sverige']	Europe	9894888	[62.0, 15.0]	450295.0	['Sweden']	['sweden', ' se', ' kingdom of sweden', ' konungariket sverige']
2020-03-16	sweden	1103	6	11	Sweden	SWE	['46']	['SE', 'Kingdom of Sweden', 'Konungariket Sverige']	Europe	9894888	[62.0, 15.0]	450295.0	['Sweden']	['sweden', ' se', ' kingdom of sweden', ' konungariket sverige']
2020-03-17	sweden	1190	7	12	Sweden	SWE	['46']	['SE', 'Kingdom of Sweden', 'Konungariket Sverige']	Europe	9894888	[62.0, 15.0]	450295.0	['Sweden']	['sweden', ' se', ' kingdom of sweden', ' konungariket sverige']
2020-03-18	sweden	1279	10	13	Sweden	SWE	['46']	['SE', 'Kingdom of Sweden', 'Konungariket Sverige']	Europe	9894888	[62.0, 15.0]	450295.0	['Sweden']	['sweden', ' se', ' kingdom of sweden', ' konungariket sverige']
2020-03-19	sweden	1439	11	14	Sweden	SWE	['46']	['SE', 'Kingdom of Sweden', 'Konungariket Sverige']	Europe	9894888	[62.0, 15.0]	450295.0	['Sweden']	['sweden', ' se', ' kingdom of sweden', ' konungariket sverige']
2020-03-20	sweden	1639	16	15	Sweden	SWE	['46']	['SE', 'Kingdom of Sweden', 'Konungariket Sverige']	Europe	9894888	[62.0, 15.0]	450295.0	['Sweden']	['sweden', ' se', ' kingdom of sweden', ' konungariket sverige']
2020-03-21	sweden	1763	20	16	Sweden	SWE	['46']	['SE', 'Kingdom of Sweden', 'Konungariket Sverige']	Europe	9894888	[62.0, 15.0]	450295.0	['Sweden']	['sweden', ' se', ' kingdom of sweden', ' konungariket sverige']
2020-03-22	sweden	1934	21	17	Sweden	SWE	['46']	['SE', 'Kingdom of Sweden', 'Konungariket Sverige']	Europe	9894888	[62.0, 15.0]	450295.0	['Sweden']	['sweden', ' se', ' kingdom of sweden', ' konungariket sverige']
2020-03-23	sweden	2046	25	18	Sweden	SWE	['46']	['SE', 'Kingdom of Sweden', 'Konungariket Sverige']	Europe	9894888	[62.0, 15.0]	450295.0	['Sweden']	['sweden', ' se', ' kingdom of sweden', ' konungariket sverige']
2020-03-24	sweden	2286	36	19	Sweden	SWE	['46']	['SE', 'Kingdom of Sweden', 'Konungariket Sverige']	Europe	9894888	[62.0, 15.0]	450295.0	['Sweden']	['sweden', ' se', ' kingdom of sweden', ' konungariket sverige']
2020-03-25	sweden	2526	62	20	Sweden	SWE	['46']	['SE', 'Kingdom of Sweden', 'Konungariket Sverige']	Europe	9894888	[62.0, 15.0]	450295.0	['Sweden']	['sweden', ' se', ' kingdom of sweden', ' konungariket sverige']
2020-03-26	sweden	2840	77	21	Sweden	SWE	['46']	['SE', 'Kingdom of Sweden', 'Konungariket Sverige']	Europe	9894888	[62.0, 15.0]	450295.0	['Sweden']	['sweden', ' se', ' kingdom of sweden', ' konungariket sverige']
2020-03-27	sweden	3069	105	22	Sweden	SWE	['46']	['SE', 'Kingdom of Sweden', 'Konungariket Sverige']	Europe	9894888	[62.0, 15.0]	450295.0	['Sweden']	['sweden', ' se', ' kingdom of sweden', ' konungariket sverige']
2020-03-08	austria	104	0	1	Austria	AUT	['43']	['AT', 'Österreich', 'Osterreich', 'Oesterreich']	Europe	8725931	[47.33333333, 13.33333333]	83871.0	['Austria']	['austria', ' at', ' österreich', ' osterreich', ' oesterreich']
2020-03-09	austria	131	0	2	Austria	AUT	['43']	['AT', 'Österreich', 'Osterreich', 'Oesterreich']	Europe	8725931	[47.33333333, 13.33333333]	83871.0	['Austria']	['austria', ' at', ' österreich', ' osterreich', ' oesterreich']
2020-03-10	austria	182	0	3	Austria	AUT	['43']	['AT', 'Österreich', 'Osterreich', 'Oesterreich']	Europe	8725931	[47.33333333, 13.33333333]	83871.0	['Austria']	['austria', ' at', ' österreich', ' osterreich', ' oesterreich']
2020-03-11	austria	246	0	4	Austria	AUT	['43']	['AT', 'Österreich', 'Osterreich', 'Oesterreich']	Europe	8725931	[47.33333333, 13.33333333]	83871.0	['Austria']	['austria', ' at', ' österreich', ' osterreich', ' oesterreich']
2020-03-12	austria	302	1	5	Austria	AUT	['43']	['AT', 'Österreich', 'Osterreich', 'Oesterreich']	Europe	8725931	[47.33333333, 13.33333333]	83871.0	['Austria']	['austria', ' at', ' österreich', ' osterreich', ' oesterreich']
